pass,block,t_start,t_end,T_block,eval_mean_loss,eval_std_loss,eval_mean_loss_per_sample,eval_std_loss_per_sample,eval_mean_y0,precision_target,refine_rounds,stage_plan_used,final_plan_used,refine_plan_used,blob_path,ckpt_path
2,0,0.0,1.0,1.0,1304.203173828125,370.68078105621254,0.6521015869140625,0.18534039052810627,-17.312028884887695,1704.6393847656252,0,"[[1800, 5e-05], [1800, 2e-05]]","[[1200, 1e-05], [1000, 5e-06]]","[[100, 5e-06], [100, 2e-06]]",results/t12_b10_coarse_xpass_ws/run_20260311_215608/recursive/models/pass_2/block_00.npz,results/t12_b10_coarse_xpass_ws/run_20260311_215608/recursive/models/pass_2/block_00.ckpt
2,1,1.0,2.0,1.0,14.474669456481934,3.9272213752301943,0.007237334728240967,0.001963610687615097,-14.09239673614502,28.51093132019043,0,"[[1000, 0.0001], [1000, 5e-05]]","[[700, 1e-05], [700, 5e-06]]","[[60, 1e-05], [60, 5e-06]]",results/t12_b10_coarse_xpass_ws/run_20260311_215608/recursive/models/pass_2/block_01.npz,results/t12_b10_coarse_xpass_ws/run_20260311_215608/recursive/models/pass_2/block_01.ckpt
2,2,2.0,3.0,1.0,8.098002338409424,0.995114305099727,0.004049001169204711,0.0004975571525498634,-13.612340927124023,10.334703912734987,0,"[[1000, 0.0001], [1000, 5e-05]]","[[700, 1e-05], [700, 5e-06]]","[[60, 1e-05], [60, 5e-06]]",results/t12_b10_coarse_xpass_ws/run_20260311_215608/recursive/models/pass_2/block_02.npz,results/t12_b10_coarse_xpass_ws/run_20260311_215608/recursive/models/pass_2/block_02.ckpt
2,3,3.0,4.0,1.0,6.974761581420898,0.42451752632108636,0.003487380790710449,0.00021225876316054314,-13.669853210449219,10.543919553756716,0,"[[1000, 0.0001], [1000, 5e-05]]","[[700, 1e-05], [700, 5e-06]]","[[60, 1e-05], [60, 5e-06]]",results/t12_b10_coarse_xpass_ws/run_20260311_215608/recursive/models/pass_2/block_03.npz,results/t12_b10_coarse_xpass_ws/run_20260311_215608/recursive/models/pass_2/block_03.ckpt
2,4,4.0,5.0,1.0,7.265817546844483,0.37452129658801714,0.003632908773422241,0.00018726064829400842,-13.884871482849121,10.750737295150758,0,"[[1000, 0.0001], [1000, 5e-05]]","[[700, 1e-05], [700, 5e-06]]","[[60, 1e-05], [60, 5e-06]]",results/t12_b10_coarse_xpass_ws/run_20260311_215608/recursive/models/pass_2/block_04.npz,results/t12_b10_coarse_xpass_ws/run_20260311_215608/recursive/models/pass_2/block_04.ckpt
2,5,5.0,6.0,1.0,7.293077754974365,1.0326053244160338,0.0036465388774871827,0.0005163026622080169,-14.370594024658203,10.659700298309327,0,"[[1000, 0.0001], [1000, 5e-05]]","[[700, 1e-05], [700, 5e-06]]","[[60, 1e-05], [60, 5e-06]]",results/t12_b10_coarse_xpass_ws/run_20260311_215608/recursive/models/pass_2/block_05.npz,results/t12_b10_coarse_xpass_ws/run_20260311_215608/recursive/models/pass_2/block_05.ckpt
2,6,6.0,7.0,1.0,7.576958179473877,0.5098382334300636,0.0037884790897369383,0.0002549191167150317,-14.325423240661621,9.650855627059938,0,"[[1000, 0.0001], [1000, 5e-05]]","[[700, 1e-05], [700, 5e-06]]","[[60, 1e-05], [60, 5e-06]]",results/t12_b10_coarse_xpass_ws/run_20260311_215608/recursive/models/pass_2/block_06.npz,results/t12_b10_coarse_xpass_ws/run_20260311_215608/recursive/models/pass_2/block_06.ckpt
2,7,7.0,8.0,1.0,9.052457809448242,1.9612566327763226,0.0045262289047241205,0.0009806283163881612,-14.38406753540039,12.011774539947512,0,"[[1000, 0.0001], [1000, 5e-05]]","[[700, 1e-05], [700, 5e-06]]","[[60, 1e-05], [60, 5e-06]]",results/t12_b10_coarse_xpass_ws/run_20260311_215608/recursive/models/pass_2/block_07.npz,results/t12_b10_coarse_xpass_ws/run_20260311_215608/recursive/models/pass_2/block_07.ckpt
2,8,8.0,9.0,1.0,9.387533569335938,1.8832338400192805,0.004693766784667968,0.0009416169200096403,-14.203790664672852,19.198704166412355,0,"[[1000, 0.0001], [1000, 5e-05]]","[[700, 1e-05], [700, 5e-06]]","[[60, 1e-05], [60, 5e-06]]",results/t12_b10_coarse_xpass_ws/run_20260311_215608/recursive/models/pass_2/block_08.npz,results/t12_b10_coarse_xpass_ws/run_20260311_215608/recursive/models/pass_2/block_08.ckpt
2,9,9.0,10.0,1.0,9.419766426086426,1.241200511403745,0.004709883213043213,0.0006206002557018725,-14.352901458740234,16.373061332702637,0,"[[1000, 0.0001], [1000, 5e-05]]","[[700, 1e-05], [700, 5e-06]]","[[60, 1e-05], [60, 5e-06]]",results/t12_b10_coarse_xpass_ws/run_20260311_215608/recursive/models/pass_2/block_09.npz,results/t12_b10_coarse_xpass_ws/run_20260311_215608/recursive/models/pass_2/block_09.ckpt
