pass,block,t_start,t_end,T_block,eval_mean_loss,eval_std_loss,eval_mean_loss_per_sample,eval_std_loss_per_sample,eval_mean_y0,precision_target,refine_rounds,stage_plan_used,final_plan_used,refine_plan_used,blob_path,ckpt_path
1,0,0.0,12.0,12.0,6484.510278320313,8275.31716293413,1.6211275695800782,2.0688292907335324,-8.69097900390625,2551.890604248047,3,"[[7000, 0.0002], [7000, 0.0001], [6000, 5e-05]]","[[5000, 1e-05], [4000, 5e-06], [3000, 2e-06]]","[[1500, 1e-05], [1500, 5e-06], [1200, 2e-06], [800, 1e-06]]",alessio/recursive1_outputs/heavy_from_zero/run_20260304_155408/recursive/models/pass_1/block_00.npz,alessio/recursive1_outputs/heavy_from_zero/run_20260304_155408/recursive/models/pass_1/block_00.ckpt
1,1,12.0,24.0,12.0,2382.831494140625,686.6525172730666,0.5957078735351562,0.17166312931826663,-11.798698425292969,2551.890604248047,0,"[[7000, 0.0002], [7000, 0.0001], [6000, 5e-05]]","[[5000, 1e-05], [4000, 5e-06], [3000, 2e-06]]","[[1500, 1e-05], [1500, 5e-06], [1200, 2e-06], [800, 1e-06]]",alessio/recursive1_outputs/heavy_from_zero/run_20260304_155408/recursive/models/pass_1/block_01.npz,alessio/recursive1_outputs/heavy_from_zero/run_20260304_155408/recursive/models/pass_1/block_01.ckpt
1,2,24.0,36.0,12.0,4674.262670898437,3513.381549210921,1.1685656677246095,0.8783453873027303,-17.217021942138672,2551.890604248047,3,"[[7000, 0.0002], [7000, 0.0001], [6000, 5e-05]]","[[5000, 1e-05], [4000, 5e-06], [3000, 2e-06]]","[[1500, 1e-05], [1500, 5e-06], [1200, 2e-06], [800, 1e-06]]",alessio/recursive1_outputs/heavy_from_zero/run_20260304_155408/recursive/models/pass_1/block_02.npz,alessio/recursive1_outputs/heavy_from_zero/run_20260304_155408/recursive/models/pass_1/block_02.ckpt
1,3,36.0,48.0,12.0,2319.9005493164063,2284.0713135280166,0.5799751373291016,0.5710178283820041,-23.779376983642578,,0,"[[12000, 0.001], [9000, 0.0005], [9000, 0.0001], [7000, 5e-05]]","[[6000, 1e-05], [6000, 5e-06], [4000, 2e-06]]","[[1500, 1e-05], [1500, 5e-06], [1200, 2e-06], [800, 1e-06]]",alessio/recursive1_outputs/heavy_from_zero/run_20260304_155408/recursive/models/pass_1/block_03.npz,alessio/recursive1_outputs/heavy_from_zero/run_20260304_155408/recursive/models/pass_1/block_03.ckpt
