pass,block,t_start,t_end,T_block,eval_mean_loss,eval_std_loss,eval_mean_loss_per_sample,eval_std_loss_per_sample,eval_mean_y0,precision_target,refine_rounds,stage_plan_used,final_plan_used,refine_plan_used,blob_path,ckpt_path
3,0,0.0,1.0,1.0,1034.4206909179688,230.90020050806388,0.5172103454589844,0.11545010025403193,-15.061573028564453,2711.5108898925787,0,"[[1800, 5e-05], [1800, 2e-05]]","[[1200, 1e-05], [1000, 5e-06]]","[[100, 5e-06], [100, 2e-06]]",results/t12_b10_base_no_xpass_ws/run_20260312_071046/recursive/models/pass_3/block_00.npz,results/t12_b10_base_no_xpass_ws/run_20260312_071046/recursive/models/pass_3/block_00.ckpt
3,1,1.0,2.0,1.0,33.60740585327149,7.763870121836438,0.01680370292663574,0.0038819350609182192,-14.275309562683105,30.495950775146486,3,"[[1000, 0.0001], [1000, 5e-05]]","[[700, 1e-05], [700, 5e-06]]","[[60, 1e-05], [60, 5e-06]]",results/t12_b10_base_no_xpass_ws/run_20260312_071046/recursive/models/pass_3/block_01.npz,results/t12_b10_base_no_xpass_ws/run_20260312_071046/recursive/models/pass_3/block_01.ckpt
3,2,2.0,3.0,1.0,12.827923202514649,1.2919545449834173,0.0064139616012573245,0.0006459772724917087,-14.5797700881958,14.650549049377442,0,"[[1000, 0.0001], [1000, 5e-05]]","[[700, 1e-05], [700, 5e-06]]","[[60, 1e-05], [60, 5e-06]]",results/t12_b10_base_no_xpass_ws/run_20260312_071046/recursive/models/pass_3/block_02.npz,results/t12_b10_base_no_xpass_ws/run_20260312_071046/recursive/models/pass_3/block_02.ckpt
3,3,3.0,4.0,1.0,15.219326591491699,4.2405694717766815,0.00760966329574585,0.0021202847358883408,-14.767692565917969,16.06691318511963,0,"[[1000, 0.0001], [1000, 5e-05]]","[[700, 1e-05], [700, 5e-06]]","[[60, 1e-05], [60, 5e-06]]",results/t12_b10_base_no_xpass_ws/run_20260312_071046/recursive/models/pass_3/block_03.npz,results/t12_b10_base_no_xpass_ws/run_20260312_071046/recursive/models/pass_3/block_03.ckpt
3,4,4.0,5.0,1.0,12.573631858825683,3.794234868915871,0.006286815929412842,0.0018971174344579354,-15.146129608154297,16.235779953002933,0,"[[1000, 0.0001], [1000, 5e-05]]","[[700, 1e-05], [700, 5e-06]]","[[60, 1e-05], [60, 5e-06]]",results/t12_b10_base_no_xpass_ws/run_20260312_071046/recursive/models/pass_3/block_04.npz,results/t12_b10_base_no_xpass_ws/run_20260312_071046/recursive/models/pass_3/block_04.ckpt
3,5,5.0,6.0,1.0,10.218211269378662,1.4763729202504605,0.00510910563468933,0.0007381864601252304,-15.33419418334961,13.43202159881592,0,"[[1000, 0.0001], [1000, 5e-05]]","[[700, 1e-05], [700, 5e-06]]","[[60, 1e-05], [60, 5e-06]]",results/t12_b10_base_no_xpass_ws/run_20260312_071046/recursive/models/pass_3/block_05.npz,results/t12_b10_base_no_xpass_ws/run_20260312_071046/recursive/models/pass_3/block_05.ckpt
3,6,6.0,7.0,1.0,12.211878967285156,1.502972351537585,0.006105939483642578,0.0007514861757687924,-15.310613632202148,21.30268894195557,0,"[[1000, 0.0001], [1000, 5e-05]]","[[700, 1e-05], [700, 5e-06]]","[[60, 1e-05], [60, 5e-06]]",results/t12_b10_base_no_xpass_ws/run_20260312_071046/recursive/models/pass_3/block_06.npz,results/t12_b10_base_no_xpass_ws/run_20260312_071046/recursive/models/pass_3/block_06.ckpt
3,7,7.0,8.0,1.0,18.94715576171875,2.243121734960968,0.009473577880859375,0.001121560867480484,-15.492912292480469,20.445536651611327,0,"[[1000, 0.0001], [1000, 5e-05]]","[[700, 1e-05], [700, 5e-06]]","[[60, 1e-05], [60, 5e-06]]",results/t12_b10_base_no_xpass_ws/run_20260312_071046/recursive/models/pass_3/block_07.npz,results/t12_b10_base_no_xpass_ws/run_20260312_071046/recursive/models/pass_3/block_07.ckpt
3,8,8.0,9.0,1.0,18.03171310424805,1.1184113112422904,0.009015856552124024,0.0005592056556211452,-15.548553466796875,22.325415687561037,0,"[[1000, 0.0001], [1000, 5e-05]]","[[700, 1e-05], [700, 5e-06]]","[[60, 1e-05], [60, 5e-06]]",results/t12_b10_base_no_xpass_ws/run_20260312_071046/recursive/models/pass_3/block_08.npz,results/t12_b10_base_no_xpass_ws/run_20260312_071046/recursive/models/pass_3/block_08.ckpt
3,9,9.0,10.0,1.0,22.82486343383789,2.647750084868169,0.011412431716918945,0.0013238750424340844,-15.156359672546387,23.660756454467776,0,"[[1000, 0.0001], [1000, 5e-05]]","[[700, 1e-05], [700, 5e-06]]","[[60, 1e-05], [60, 5e-06]]",results/t12_b10_base_no_xpass_ws/run_20260312_071046/recursive/models/pass_3/block_09.npz,results/t12_b10_base_no_xpass_ws/run_20260312_071046/recursive/models/pass_3/block_09.ckpt
3,10,10.0,11.0,1.0,24.665573120117188,5.244167428779104,0.012332786560058593,0.0026220837143895513,-14.892595291137695,30.841450996398926,0,"[[1000, 0.0001], [1000, 5e-05]]","[[700, 1e-05], [700, 5e-06]]","[[60, 1e-05], [60, 5e-06]]",results/t12_b10_base_no_xpass_ws/run_20260312_071046/recursive/models/pass_3/block_10.npz,results/t12_b10_base_no_xpass_ws/run_20260312_071046/recursive/models/pass_3/block_10.ckpt
