t,mean_abs_error_y,mean_abs_error_Z_S,mean_rel_error_Z_S,mean_rel_error_Z_S_legacy,mean_abs_error_Z_H,mean_rel_error_Z_H,mean_rel_error_Z_H_legacy,mean_abs_error_Z_V,mean_rel_error_Z_V,mean_rel_error_Z_V_legacy,mean_abs_error_Z_X,mean_rel_error_Z_X,mean_rel_error_Z_X_legacy
0.0,7.160553455352783,5.835515975952148,0.34950411319732666,0.34950411319732666,0.08192972838878632,0.0,8192955.5,0.2859816551208496,0.3287332355976105,0.3287332355976105,0.0,0.0,0.0
0.02500000037252903,6.8212480545043945,5.603825092315674,0.34269246459007263,0.34269246459007263,0.08003468066453934,0.0,8003466.0,0.27574458718299866,0.22275255620479584,0.22275255620479584,0.0,0.0,0.0
0.05000000074505806,6.447444915771484,5.343476295471191,0.33111363649368286,0.33111363649368286,0.07771678268909454,0.0,7771685.5,0.26815083622932434,0.5068313479423523,0.5068313479423523,0.0,0.0,0.0
0.07500000298023224,6.1436991691589355,5.129785537719727,0.31977301836013794,0.31977301836013794,0.07643750309944153,0.0,7643754.0,0.26015353202819824,0.43249091506004333,0.43249091506004333,0.0,0.0,0.0
0.10000000149011612,5.863210678100586,4.932722091674805,0.3128596246242523,0.3128596246242523,0.07468228042125702,0.0,7468228.0,0.253988116979599,0.29452356696128845,0.29452356696128845,0.0,0.0,0.0
0.125,5.638970851898193,4.766928195953369,0.30603885650634766,0.30603885650634766,0.07251229882240295,0.0,7251237.0,0.24707867205142975,0.2840385138988495,0.2840385138988495,0.0,0.0,0.0
0.15000000596046448,5.356144428253174,4.56076717376709,0.2908827066421509,0.2908827066421509,0.07088570296764374,0.0,7088562.5,0.24000543355941772,0.2943738102912903,0.2943738102912903,0.0,0.0,0.0
0.17500001192092896,5.0629167556762695,4.351619243621826,0.28217965364456177,0.28217965364456177,0.0695624127984047,0.0,6956233.5,0.23479199409484863,0.20942376554012299,0.20942376554012299,0.0,0.0,0.0
0.20000001788139343,4.7861175537109375,4.142144680023193,0.2719977796077728,0.2719977796077728,0.06796782463788986,0.0,6796770.5,0.22737908363342285,0.3690437078475952,0.3690437078475952,0.0,0.0,0.0
0.2250000238418579,4.609920978546143,4.010568618774414,0.2686235308647156,0.2686235308647156,0.06603190302848816,0.0,6603188.0,0.22467558085918427,0.24900145828723907,0.24900145828723907,0.0,0.0,0.0
0.2500000298023224,4.398672103881836,3.8421895503997803,0.2583417594432831,0.2583417594432831,0.06442296504974365,0.0,6442287.5,0.22026798129081726,0.20937006175518036,0.20937006175518036,0.0,0.0,0.0
0.27500003576278687,4.251439571380615,3.7272839546203613,0.25259101390838623,0.25259101390838623,0.06286302953958511,0.0,6286301.5,0.21587134897708893,4.682638645172119,4.682638645172119,0.0,0.0,0.0
0.30000004172325134,4.133976459503174,3.617980480194092,0.24531792104244232,0.24531792104244232,0.06132739782333374,0.0,6132728.5,0.21352431178092957,0.1904636025428772,0.1904636025428772,0.0,0.0,0.0
0.3250000476837158,3.9498097896575928,3.476583480834961,0.2403544932603836,0.2403544932603836,0.059888146817684174,0.0,5988807.0,0.21097120642662048,0.5033710598945618,0.5033710598945618,0.0,0.0,0.0
0.3500000536441803,3.8058125972747803,3.3622946739196777,0.2358362078666687,0.2358362078666687,0.058799076825380325,0.0,5879911.0,0.21065309643745422,0.21511828899383545,0.21511828899383545,0.0,0.0,0.0
0.3750000596046448,3.700883626937866,3.2712833881378174,0.23165792226791382,0.23165792226791382,0.05765516310930252,0.0,5765521.5,0.2096475064754486,0.19210194051265717,0.19210194051265717,0.0,0.0,0.0
0.40000006556510925,3.554495334625244,3.1554148197174072,0.22727584838867188,0.22727584838867188,0.05613140016794205,0.0,5613139.5,0.20918627083301544,0.22412201762199402,0.22412201762199402,0.0,0.0,0.0
0.42500007152557373,3.455273389816284,3.067138910293579,0.22307412326335907,0.22307412326335907,0.05468786507844925,0.0,5468795.0,0.20777912437915802,0.1932138204574585,0.1932138204574585,0.0,0.0,0.0
0.4500000774860382,3.3835196495056152,2.9966771602630615,0.21872122585773468,0.21872122585773468,0.053513698279857635,0.0,5351366.0,0.20857946574687958,0.21165044605731964,0.21165044605731964,0.0,0.0,0.0
0.4750000834465027,3.308959722518921,2.9284491539001465,0.21497999131679535,0.21497999131679535,0.05212143063545227,0.0,5212144.0,0.20855271816253662,0.2714000344276428,0.2714000344276428,0.0,0.0,0.0
0.5000000596046448,3.190474033355713,2.8240890502929688,0.21204374730587006,0.21204374730587006,0.0509115494787693,0.0,5091147.0,0.20690269768238068,0.5406064987182617,0.5406064987182617,0.0,0.0,0.0
0.5250000357627869,3.067230701446533,2.71484375,0.20935741066932678,0.20935741066932678,0.049939028918743134,0.0,4993901.5,0.20537355542182922,0.273867666721344,0.273867666721344,0.0,0.0,0.0
0.550000011920929,2.963059186935425,2.6198463439941406,0.2047196477651596,0.2047196477651596,0.0489111952483654,0.0,4891115.5,0.20373079180717468,0.575580894947052,0.575580894947052,0.0,0.0,0.0
0.574999988079071,2.9217679500579834,2.5877344608306885,0.20417116582393646,0.20417116582393646,0.04824550077319145,0.0,4824545.5,0.20449157059192657,0.23676228523254395,0.23676228523254395,0.0,0.0,0.0
0.5999999642372131,2.8574273586273193,2.5235962867736816,0.2026643306016922,0.2026643306016922,0.04753006622195244,0.0,4753007.5,0.20781351625919342,0.44125959277153015,0.44125959277153015,0.0,0.0,0.0
0.6249999403953552,2.7797513008117676,2.447024345397949,0.2052503526210785,0.2052503526210785,0.04708588495850563,0.0,4708579.5,0.2094903290271759,0.2339158058166504,0.2339158058166504,0.0,0.0,0.0
0.6499999165534973,2.7359390258789062,2.400439500808716,0.21294495463371277,0.21294495463371277,0.04656653106212616,0.0,4656652.5,0.21102118492126465,0.2050992101430893,0.2050992101430893,0.0,0.0,0.0
0.6749998927116394,2.6405506134033203,2.309291362762451,0.20578992366790771,0.20578992366790771,0.04558552801609039,0.0,4558550.0,0.21276403963565826,3.143334150314331,3.143334150314331,0.0,0.0,0.0
0.6999998688697815,2.5797407627105713,2.237621307373047,0.2463969588279724,0.2463969588279724,0.045415669679641724,0.0,4541566.5,0.2145896703004837,0.7890926599502563,0.7890926599502563,0.0,0.0,0.0
0.7249998450279236,2.5160138607025146,2.1696617603302,0.20635010302066803,0.20635010302066803,0.04456799477338791,0.0,4456799.5,0.21595855057239532,0.3118588328361511,0.3118588328361511,0.0,0.0,0.0
0.7499998211860657,2.487335443496704,2.1342382431030273,0.2894456386566162,0.2894456386566162,0.04436396434903145,0.0,4436399.5,0.21798501908779144,0.2808374762535095,0.2808374762535095,0.0,0.0,0.0
0.7749997973442078,2.4409284591674805,2.0738768577575684,0.21414677798748016,0.21414677798748016,0.04347046837210655,0.0,4347046.5,0.2186180055141449,0.3036137521266937,0.3036137521266937,0.0,0.0,0.0
0.7999997735023499,2.403461217880249,2.01930570602417,0.8002529144287109,0.8002529144287109,0.04312729090452194,0.0,4312734.0,0.22033384442329407,0.27117377519607544,0.27117377519607544,0.0,0.0,0.0
0.8249997496604919,2.3490827083587646,1.9494624137878418,0.19368337094783783,0.19368337094783783,0.04276692494750023,0.0,4276700.5,0.22138409316539764,0.5369822978973389,0.5369822978973389,0.0,0.0,0.0
0.849999725818634,2.30513596534729,1.885521650314331,0.1955396682024002,0.1955396682024002,0.04179436340928078,0.0,4179436.25,0.22352121770381927,0.3025779128074646,0.3025779128074646,0.0,0.0,0.0
0.8749997019767761,2.2958271503448486,1.8615517616271973,0.1877492368221283,0.1877492368221283,0.04221738129854202,0.0,4221737.0,0.22480283677577972,0.3176078498363495,0.3176078498363495,0.0,0.0,0.0
0.8999996781349182,2.2732973098754883,1.8157947063446045,0.1983669400215149,0.1983669400215149,0.04238074645400047,0.0,4238072.5,0.2279481291770935,0.32763010263442993,0.32763010263442993,0.0,0.0,0.0
0.9249996542930603,2.259827136993408,1.768692135810852,0.205267533659935,0.205267533659935,0.04234357923269272,0.0,4234360.5,0.23073120415210724,0.23922547698020935,0.23922547698020935,0.0,0.0,0.0
0.9499996304512024,2.2527740001678467,1.7380876541137695,0.400327205657959,0.400327205657959,0.04240478202700615,0.0,4240479.0,0.23351556062698364,0.30496346950531006,0.30496346950531006,0.0,0.0,0.0
0.9749996066093445,2.2232179641723633,1.686140537261963,0.2288493812084198,0.2288493812084198,0.04209520295262337,0.0,4209524.5,0.2356172800064087,0.8506578207015991,0.8506578207015991,0.0,0.0,0.0
0.9999995827674866,2.2299551963806152,1.6669443845748901,0.20210114121437073,0.20210114121437073,0.04231233522295952,0.0,4231231.5,0.23823559284210205,0.4913622736930847,0.4913622736930847,0.0,0.0,0.0
1.024999976158142,2.1920790672302246,1.5586254596710205,0.17997820675373077,0.17997820675373077,0.08671486377716064,0.0,8671489.0,0.24417944252490997,0.39455753564834595,0.39455753564834595,0.0,0.0,0.0
1.0499999523162842,2.1624858379364014,1.5220166444778442,0.1700962334871292,0.1700962334871292,0.08595854789018631,0.0,8595860.0,0.2425137758255005,0.2684308588504791,0.2684308588504791,0.0,0.0,0.0
1.0750000476837158,2.1511449813842773,1.5032498836517334,0.16689454019069672,0.16689454019069672,0.08495884388685226,0.0,8495889.0,0.24148769676685333,0.33868587017059326,0.33868587017059326,0.0,0.0,0.0
1.100000023841858,2.126716375350952,1.4672068357467651,0.1836027055978775,0.1836027055978775,0.08395007252693176,0.0,8395016.0,0.24165262281894684,0.27899473905563354,0.27899473905563354,0.0,0.0,0.0
1.125,2.1189608573913574,1.4571646451950073,0.1782480776309967,0.1782480776309967,0.0829545184969902,0.0,8295449.5,0.24150580167770386,1.4689579010009766,1.4689579010009766,0.0,0.0,0.0
1.149999976158142,2.1092731952667236,1.4502205848693848,0.194849893450737,0.194849893450737,0.08195360004901886,0.0,8195356.0,0.2409982979297638,0.6932111382484436,0.6932111382484436,0.0,0.0,0.0
1.1749999523162842,2.1009106636047363,1.4527281522750854,0.189067542552948,0.189067542552948,0.08159469813108444,0.0,8159458.5,0.24130688607692719,0.44811761379241943,0.44811761379241943,0.0,0.0,0.0
1.2000000476837158,2.0991733074188232,1.4358606338500977,0.18163904547691345,0.18163904547691345,0.08050267398357391,0.0,8050260.5,0.24138036370277405,0.3638925850391388,0.3638925850391388,0.0,0.0,0.0
1.225000023841858,2.1176438331604004,1.4389833211898804,0.1750929057598114,0.1750929057598114,0.07972034811973572,0.0,7972032.5,0.2403590828180313,0.46264103055000305,0.46264103055000305,0.0,0.0,0.0
1.25,2.1131527423858643,1.4329283237457275,0.18849219381809235,0.18849219381809235,0.07932733744382858,0.0,7932733.0,0.24009071290493011,0.2876696288585663,0.2876696288585663,0.0,0.0,0.0
1.2750000953674316,2.1119301319122314,1.4239802360534668,0.18642190098762512,0.18642190098762512,0.0788716971874237,0.0,7887181.5,0.2388957440853119,0.40762585401535034,0.40762585401535034,0.0,0.0,0.0
1.3000000715255737,2.107435703277588,1.4241142272949219,0.18403448164463043,0.18403448164463043,0.07888121157884598,0.0,7888118.5,0.2381782978773117,0.5380252599716187,0.5380252599716187,0.0,0.0,0.0
1.3250000476837158,2.100576400756836,1.4237173795700073,0.19250302016735077,0.19250302016735077,0.0779159665107727,0.0,7791605.0,0.23749513924121857,0.28593793511390686,0.28593793511390686,0.0,0.0,0.0
1.350000023841858,2.095658302307129,1.4246110916137695,0.18518853187561035,0.18518853187561035,0.07752230018377304,0.0,7752240.0,0.2363048493862152,0.41018742322921753,0.41018742322921753,0.0,0.0,0.0
1.375,2.081233263015747,1.4053467512130737,0.18217575550079346,0.18217575550079346,0.07677804678678513,0.0,7677815.0,0.23527468740940094,0.2917419373989105,0.2917419373989105,0.0,0.0,0.0
1.4000000953674316,2.092935085296631,1.415690541267395,0.17210111021995544,0.17210111021995544,0.07596580684185028,0.0,7596572.0,0.2357988804578781,0.5128880143165588,0.5128880143165588,0.0,0.0,0.0
1.4250000715255737,2.0839178562164307,1.4007219076156616,0.1720767766237259,0.1720767766237259,0.07543957233428955,0.0,7543961.0,0.23579493165016174,0.43654975295066833,0.43654975295066833,0.0,0.0,0.0
1.4500000476837158,2.0852460861206055,1.4008671045303345,0.17541588842868805,0.17541588842868805,0.07523597776889801,0.0,7523599.0,0.23523364961147308,0.3438436985015869,0.3438436985015869,0.0,0.0,0.0
1.4750001430511475,2.076143503189087,1.3928899765014648,0.1860000640153885,0.1860000640153885,0.0749838650226593,0.0,7498386.5,0.2337123304605484,0.36842602491378784,0.36842602491378784,0.0,0.0,0.0
1.5,2.0510501861572266,1.3751171827316284,0.22685568034648895,0.22685568034648895,0.07560569047927856,0.0,7560574.0,0.23220238089561462,0.4399985373020172,0.4399985373020172,0.0,0.0,0.0
1.5250000953674316,2.0426273345947266,1.356862187385559,0.3779551684856415,0.3779551684856415,0.07512341439723969,0.0,7512348.5,0.2317255586385727,0.47298663854599,0.47298663854599,0.0,0.0,0.0
1.5499999523162842,2.0318970680236816,1.3571044206619263,0.22922872006893158,0.22922872006893158,0.07426901161670685,0.0,7426904.0,0.23072896897792816,129.7025146484375,129.7025146484375,0.0,0.0,0.0
1.5750000476837158,2.045853614807129,1.3845793008804321,0.19405707716941833,0.19405707716941833,0.07378190755844116,0.0,7378191.5,0.2295435518026352,0.3747923672199249,0.3747923672199249,0.0,0.0,0.0
1.5999999046325684,2.053936719894409,1.38230562210083,0.20186010003089905,0.20186010003089905,0.07344714552164078,0.0,7344704.5,0.23088248074054718,0.3041936457157135,0.3041936457157135,0.0,0.0,0.0
1.625,2.046428680419922,1.3822963237762451,0.30430683493614197,0.30430683493614197,0.07284331321716309,0.0,7284346.0,0.23201534152030945,0.30377197265625,0.30377197265625,0.0,0.0,0.0
1.6499998569488525,2.0372188091278076,1.3674638271331787,0.23292912542819977,0.23292912542819977,0.07225421071052551,0.0,7225414.5,0.2314910888671875,0.561608076095581,0.561608076095581,0.0,0.0,0.0
1.6749999523162842,2.005707025527954,1.3368064165115356,0.22947634756565094,0.22947634756565094,0.07259614020586014,0.0,7259612.0,0.22981683909893036,0.32381772994995117,0.32381772994995117,0.0,0.0,0.0
1.6999998092651367,2.0130512714385986,1.3451138734817505,0.30672600865364075,0.30672600865364075,0.07159825414419174,0.0,7159823.0,0.23097528517246246,0.34784093499183655,0.34784093499183655,0.0,0.0,0.0
1.7249999046325684,2.0213823318481445,1.3534486293792725,0.41481417417526245,0.41481417417526245,0.07178438454866409,0.0,7178441.5,0.23108746111392975,0.4356624186038971,0.4356624186038971,0.0,0.0,0.0
1.749999761581421,2.0201284885406494,1.3584643602371216,0.38367152214050293,0.38367152214050293,0.07201393693685532,0.0,7201398.0,0.229780912399292,0.505536675453186,0.505536675453186,0.0,0.0,0.0
1.7749998569488525,2.014582395553589,1.3613998889923096,0.24870803952217102,0.24870803952217102,0.07162267714738846,0.0,7162249.0,0.23119990527629852,0.4431873559951782,0.4431873559951782,0.0,0.0,0.0
1.799999713897705,1.9992432594299316,1.3516907691955566,0.23043493926525116,0.23043493926525116,0.07118264585733414,0.0,7118274.0,0.23067162930965424,0.3001076281070709,0.3001076281070709,0.0,0.0,0.0
1.8249998092651367,2.0068821907043457,1.3598159551620483,0.2650401294231415,0.2650401294231415,0.06984755396842957,0.0,6984754.5,0.2308361679315567,0.31678783893585205,0.31678783893585205,0.0,0.0,0.0
1.8499996662139893,2.012187957763672,1.367303729057312,0.24209369719028473,0.24209369719028473,0.06961576640605927,0.0,6961577.5,0.23134659230709076,0.2990970015525818,0.2990970015525818,0.0,0.0,0.0
1.874999761581421,1.9902371168136597,1.342018485069275,0.21453610062599182,0.21453610062599182,0.0693146362900734,0.0,6931464.0,0.23167024552822113,2.589918375015259,2.589918375015259,0.0,0.0,0.0
1.8999996185302734,1.9974548816680908,1.3395577669143677,0.22511698305606842,0.22511698305606842,0.06919839978218079,0.0,6919833.0,0.23092804849147797,0.2781314551830292,0.2781314551830292,0.0,0.0,0.0
1.924999713897705,1.9777504205703735,1.3310985565185547,0.29812487959861755,0.29812487959861755,0.06947667896747589,0.0,6947672.0,0.2292487621307373,6.5868401527404785,6.5868401527404785,0.0,0.0,0.0
1.9499995708465576,1.998823642730713,1.3526334762573242,0.23426960408687592,0.23426960408687592,0.06851980835199356,0.0,6851982.5,0.23110809922218323,0.7875357866287231,0.7875357866287231,0.0,0.0,0.0
1.9749996662139893,1.9962701797485352,1.348934292793274,0.18768911063671112,0.18768911063671112,0.06793199479579926,0.0,6793191.0,0.22891411185264587,0.3171949088573456,0.3171949088573456,0.0,0.0,0.0
1.9999995231628418,1.9781666994094849,1.3450465202331543,0.20627698302268982,0.20627698302268982,0.06737560778856277,0.0,6737566.5,0.22710606455802917,0.31482958793640137,0.31482958793640137,0.0,0.0,0.0
2.0250000953674316,1.9642353057861328,1.3084063529968262,0.1955033540725708,0.1955033540725708,0.07537849247455597,0.0,7537853.0,0.23724335432052612,0.3963855803012848,0.3963855803012848,0.0,0.0,0.0
2.049999952316284,1.9510282278060913,1.3012195825576782,0.18691442906856537,0.18691442906856537,0.0751020684838295,0.0,7510220.5,0.23579443991184235,0.47170740365982056,0.47170740365982056,0.0,0.0,0.0
2.075000047683716,1.951011300086975,1.2917120456695557,0.2001938819885254,0.2001938819885254,0.07595779001712799,0.0,7595782.0,0.23594292998313904,0.403764933347702,0.403764933347702,0.0,0.0,0.0
2.0999999046325684,1.9646990299224854,1.2928119897842407,0.29529649019241333,0.29529649019241333,0.0757429376244545,0.0,7574284.5,0.23646795749664307,0.3669666647911072,0.3669666647911072,0.0,0.0,0.0
2.125,1.9666688442230225,1.2788101434707642,0.29587772488594055,0.29587772488594055,0.07552693784236908,0.0,7552690.5,0.2342483252286911,0.5295100212097168,0.5295100212097168,0.0,0.0,0.0
2.1500000953674316,1.972077488899231,1.2776342630386353,0.30605223774909973,0.30605223774909973,0.0747196152806282,0.0,7471969.5,0.23560288548469543,0.6132633686065674,0.6132633686065674,0.0,0.0,0.0
2.174999952316284,1.9840037822723389,1.2818931341171265,0.22185209393501282,0.22185209393501282,0.07550874352455139,0.0,7550865.5,0.2359471470117569,0.3917940855026245,0.3917940855026245,0.0,0.0,0.0
