t,mean_abs_error_y,mean_abs_error_Z_S,mean_rel_error_Z_S,mean_abs_error_Z_H,mean_rel_error_Z_H,mean_abs_error_Z_V,mean_rel_error_Z_V,mean_abs_error_Z_X,mean_rel_error_Z_X
5.999996185302734,150.40927124023438,1.1677615642547607,0.2738676071166992,0.020170917734503746,2017092.875,0.5090163946151733,0.29923921823501587,0.0,0.0
6.119996070861816,150.3599090576172,1.148401141166687,0.5422669649124146,0.019999496638774872,1999948.5,0.5085002779960632,0.2945833206176758,0.0,0.0
6.239995956420898,150.32843017578125,1.1311489343643188,0.41097280383110046,0.019334454089403152,1933446.125,0.49947604537010193,0.3935999870300293,0.0,0.0
6.3599958419799805,150.2632598876953,1.1351596117019653,0.7222219705581665,0.01942715048789978,1942715.75,0.49219417572021484,0.5042605400085449,0.0,0.0
6.4799957275390625,150.21107482910156,1.1352111101150513,0.29744312167167664,0.018406173214316368,1840616.75,0.47999581694602966,0.31519815325737,0.0,0.0
6.5999956130981445,150.14794921875,1.1366112232208252,0.2703281342983246,0.018739067018032074,1873907.375,0.4820804297924042,0.2894417941570282,0.0,0.0
6.719995498657227,150.11024475097656,1.1258082389831543,0.28375160694122314,0.01835380680859089,1835378.5,0.47095951437950134,0.3941773474216461,0.0,0.0
6.839995384216309,150.04261779785156,1.1369000673294067,0.2687700688838959,0.01728876493871212,1728875.25,0.4652750790119171,0.44035860896110535,0.0,0.0
6.959995269775391,150.00537109375,1.1263840198516846,0.26064616441726685,0.016816584393382072,1681658.875,0.4596615731716156,0.39364296197891235,0.0,0.0
7.079995155334473,149.95114135742188,1.119383692741394,0.28592681884765625,0.01656874641776085,1656872.25,0.4530581831932068,0.3565976917743683,0.0,0.0
7.199995040893555,149.87481689453125,1.1433610916137695,0.31635862588882446,0.016163107007741928,1616313.75,0.44744637608528137,0.32338598370552063,0.0,0.0
7.319994926452637,149.8354949951172,1.0971425771713257,0.2402810901403427,0.01644017919898033,1644016.375,0.44284164905548096,0.30217915773391724,0.0,0.0
7.439994812011719,149.7759246826172,1.0944815874099731,0.3118768036365509,0.01602034829556942,1602035.125,0.43803825974464417,0.612596333026886,0.0,0.0
7.559994697570801,149.7200927734375,1.109503149986267,0.25005707144737244,0.01557246781885624,1557244.875,0.42983385920524597,0.3363353908061981,0.0,0.0
7.679994583129883,149.67776489257812,1.1159659624099731,0.2373039871454239,0.015207228250801563,1520723.75,0.4310356676578522,0.2973306179046631,0.0,0.0
7.799994468688965,149.69346618652344,1.0582075119018555,0.24800612032413483,0.01499960571527481,1499961.875,0.4297671318054199,0.3045274019241333,0.0,0.0
7.919994354248047,149.63470458984375,1.0856388807296753,0.26396435499191284,0.015431670472025871,1543168.25,0.425481915473938,0.5469875931739807,0.0,0.0
8.039994239807129,149.62188720703125,1.053525447845459,0.2908901870250702,0.015135843306779861,1513584.625,0.42506223917007446,0.5231227874755859,0.0,0.0
8.159994125366211,149.60009765625,1.0393215417861938,0.2248915582895279,0.015763552859425545,1576353.875,0.4187375009059906,0.3775436580181122,0.0,0.0
8.279994010925293,149.54852294921875,1.0334630012512207,0.2560536563396454,0.01540062390267849,1540062.125,0.40939781069755554,0.8687009215354919,0.0,0.0
