pass,block,t_start,t_end,T_block,eval_mean_loss,eval_std_loss,eval_mean_y0,precision_target,refine_rounds,stage_plan_used,final_plan_used,refine_plan_used,blob_path,ckpt_path
4,0,0.0,12.0,12.0,11.230254745483398,0.7536298684400053,-38.190425872802734,8.090636186599731,3,"[[3500, 0.001], [3000, 0.0001], [3000, 5e-05]]","[[2000, 1e-05], [2000, 5e-06]]","[[800, 1e-05], [800, 5e-06], [800, 2e-06]]",recursive1_outputs_ab/jitter005/run_20260219_142412/recursive/models/pass_4/block_00.npz,recursive1_outputs_ab/jitter005/run_20260219_142412/recursive/models/pass_4/block_00.ckpt
4,1,12.0,24.0,12.0,7.521789264678955,1.4370260656438338,-22.016220092773438,8.090636186599731,0,"[[3500, 0.001], [3000, 0.0001], [3000, 5e-05]]","[[2000, 1e-05], [2000, 5e-06]]","[[800, 1e-05], [800, 5e-06], [800, 2e-06]]",recursive1_outputs_ab/jitter005/run_20260219_142412/recursive/models/pass_4/block_01.npz,recursive1_outputs_ab/jitter005/run_20260219_142412/recursive/models/pass_4/block_01.ckpt
4,2,24.0,36.0,12.0,7.355123805999756,0.6461543348448344,-15.476168632507324,,0,"[[3500, 0.001], [3000, 0.0001], [3000, 5e-05]]","[[2000, 1e-05], [2000, 5e-06]]","[[800, 1e-05], [800, 5e-06], [800, 2e-06]]",recursive1_outputs_ab/jitter005/run_20260219_142412/recursive/models/pass_4/block_02.npz,recursive1_outputs_ab/jitter005/run_20260219_142412/recursive/models/pass_4/block_02.ckpt
