"Durata misurazione","Produzione (W)","Alla batteria (W)","Alla rete (W)","Verso la casa (W)","Consumo (W)","Dalla batteria (W)","Dalla rete (W)","Dal sole (W)","Livello accumulo"
"29/09/2025 06:45","0","0","0","0","289.93668","289.52002","0.41666672","0","0.064662635"
"29/09/2025 07:00","0","0","0","0","415.8","413.96","1.84","0","0.053081885"
"29/09/2025 07:15","18.039999","0","0.5999999","17.439999","811.18665","793.51","0.23666666","17.439999","0.036862157"
"29/09/2025 07:30","177.79666","0","2.0566666","175.73999","376.07","200.33","0","175.73999","0.029052662"
"29/09/2025 07:45","343.10333","46.333332","2.0233333","294.74664","295.94666","0","1.1999999","294.74664","0.025581773"
"29/09/2025 08:00","508.63666","238","1.6633333","268.97333","270.20334","0","1.23","268.97333","0.026049009"
"29/09/2025 08:15","723.92334","354","0.20333333","369.72","771.6333","0","401.91333","369.72","0.033257775"
"29/09/2025 08:30","896.9367","564.3334","1.1266668","331.4767","332.79666","0","1.3199463","331.4767","0.046039984"
"29/09/2025 08:45","1122.64","783.6667","3.1466665","335.82666","337.04666","0","1.22","335.82666","0.061658982"
"29/09/2025 09:00","1328.07","1015.3333","2.8","309.93668","311.48666","0","1.5500001","309.93668","0.08235081"
"29/09/2025 09:15","1460.5867","1234.3334","0.58","225.67334","249.09","0","23.416656","225.67334","0.09947163"
"29/09/2025 09:30","1819.5967","1076","1.6133333","741.98334","815.2733","71.333336","1.9566668","741.98334","0.13054274"
"29/09/2025 09:45","2080.9934","1786","1.53","293.46332","293.46332","0","0","293.46332","0.16932324"
"29/09/2025 10:00","2297.4065","2071","2.92","223.48666","224.08","0","0.5933333","223.48666","0.21557948"
"29/09/2025 10:15","2481.9","2255.6665","3.6966662","222.53664","224.64","0","2.103363","222.53664","0.26680845"
"29/09/2025 10:30","2669.1367","2184","2.2633333","482.87332","483.60004","0","0.726715","482.87332","0.32084084"
"29/09/2025 10:45","2833.1367","2438","57.069996","338.06668","338.42","0","0.35333332","338.06668","0.37837747"
"29/09/2025 11:00","2981.31","2690","1.3433334","289.96667","290.67334","0","0.70666665","289.96667","0.44248873"
"29/09/2025 11:15","3122.8066","2876.3333","2.72","243.75334","243.75334","0","0","243.75334","0.5098039"
"29/09/2025 11:30","3211.05","2969.6667","0.18666667","241.19667","242.95999","0","1.7633209","241.19667","0.57962215"
"29/09/2025 11:45","3301.24","3015","0.48666668","285.75333","288.03998","0","2.2866666","285.75333","0.65214366"
"29/09/2025 12:00","3400.4534","3156","0","244.45332","246.23","0","1.7766668","244.45332","0.7282696"
"29/09/2025 12:15","3447.9534","3174.6667","1.5566666","271.73","271.73","0","0","271.73","0.8059307"
"29/09/2025 12:30","3475.0466","0","1.0166667","3474.03","4464.2534","989.3333","0.89000005","3474.03","0.81824565"
"29/09/2025 12:45","3513.7766","0","2.8199997","3510.9565","4426.1997","913.6667","1.5766667","3510.9565","0.7927146"
"29/09/2025 13:00","3490.5732","0","3.5666666","3487.0066","5406","1339.3334","579.66","3487.0066","0.76147664"
"29/09/2025 13:15","3524.7034","0","16.386667","3508.3167","4775.0103","1265.3334","1.36","3508.3167","0.73057234"
"29/09/2025 13:30","2536.4033","65","14.639999","2456.7634","4239.2603","869.3333","913.1633","2456.7634","0.7068101"
"29/09/2025 13:45","3454.3833","83.33334","0","3371.0503","5042.5864","509.99985","1161.5363","3371.0503","0.6851838"
"29/09/2025 14:00","3437.2266","2357","0","1080.2267","2029.2334","0","949.00665","1080.2267","0.686986"
"29/09/2025 14:15","2408","1738.6666","339.36667","329.96667","333.99","0","4.0233154","329.96667","0.73894924"
"29/09/2025 14:30","2858.1633","1987.6666","5.8266664","864.67","1314.0233","0","449.3533","864.67","0.78804225"
"29/09/2025 14:45","2743.7966","907.3333","254.76334","1581.7","2020.67","0","438.9701","1581.7","0.83252966"
"29/09/2025 15:00","3483.4402","1977.0002","196.2267","1310.2135","1310.2135","0","0","1310.2135","0.8781852"
"29/09/2025 15:15","2999.8333","1777.6666","348.92667","873.24","1469.4833","0","596.2433","873.24","0.92280614"
"29/09/2025 15:30","2939.3933","1536","486.79666","916.5967","1360.22","0","443.62332","916.5967","0.9622875"
"29/09/2025 15:45","2459.9966","712.3333","741.93","1005.73334","1455.8733","0","450.14","1005.73334","0.9802173"
"29/09/2025 16:00","2361.14","0","2101.7932","259.34665","259.34665","0","0","259.34665","0.9947891"
"29/09/2025 16:15","2138.5867","0","1889.9767","248.61","248.61","0","0","248.61","1"
"29/09/2025 16:30","1889.1266","0","1603.7999","285.32663","285.32663","0","0","285.32663","1"
"29/09/2025 16:45","1489.3866","0","1212.4132","276.97333","276.97333","0","0","276.97333","1"
"29/09/2025 17:00","1326.0233","0","1052.0834","273.94003","273.94003","0","0","273.94003","0.999421"
"29/09/2025 17:15","1114.9434","0","831.37","283.57333","283.57333","0","0","283.57333","1"
"29/09/2025 17:30","888.94336","0","405.6367","483.30667","932.9","447.66666","1.9266667","483.30667","0.993733"
"29/09/2025 17:45","684.0234","231.99669","0","452.02673","989.64","524.3333","13.28","452.02673","0.9729057"
"29/09/2025 18:00","546.3833","239.66667","0","306.71664","322.68","0","15.963334","306.71664","0.96231985"
"29/09/2025 18:15","345.77667","75.333336","11.43","259.01334","435.91","175","1.8966666","259.01334","0.96140087"
"29/09/2025 18:30","171.40666","0","7.44","163.96666","3374.6","3156","54.633335","163.96666","0.9269543"
"29/09/2025 18:45","3.5133333","0","0","3.5133333","2476.32","2103.73","369.07666","3.5133333","0.8491433"
"29/09/2025 19:00","0","0","0","0","1525.01","1496.5233","28.486666","0","0.8102378"
"29/09/2025 19:15","0","0","0","0","2581.3464","2226.333","355.0133","0","0.7428425"
"29/09/2025 19:30","0","0","0","0","761.99664","761.99664","0","0","0.67670655"
"29/09/2025 19:45","0","0","0","0","747.36334","741.9267","5.4366665","0","0.65141624"
"29/09/2025 20:00","0","0","0","0","735.7833","732.36","3.4233332","0","0.6357928"
"29/09/2025 20:15","0","0","0","0","783.45337","747.92004","35.533333","0","0.6189099"
"29/09/2025 20:30","0","0","0","0","709.9033","701.76666","8.136666","0","0.5991678"
"29/09/2025 20:45","0","0","0","0","703.0233","703.0233","0","0","0.5788131"
"29/09/2025 21:00","0","0","0","0","808.35333","807.03","1.3233334","0","0.55614376"
"29/09/2025 21:15","0","0","0","0","741.7867","740.8667","0.92000014","0","0.53592515"
"29/09/2025 21:30","0","0","0","0","703.56665","702.25","1.3166666","0","0.51492363"
"29/09/2025 21:45","0","0","0","0","800.64667","799.6533","0.99333334","0","0.49256065"
"29/09/2025 22:00","0","0","0","0","2056.4834","2055.34","1.1433333","0","0.458897"
"29/09/2025 22:15","0","0","0","0","2163.0967","2137.69","25.406666","0","0.4116862"
"29/09/2025 22:30","0","0","0","0","1326.72","1292.6","34.12","0","0.37689933"
"29/09/2025 22:45","0","0","0","0","1334.93","1303.6667","31.263336","0","0.33942342"
"29/09/2025 23:00","0","0","0","0","610.88666","554.0033","56.883327","0","0.3196473"
"29/09/2025 23:15","0","0","0","0","514.38","512.71","1.6700003","0","0.30433017"
"29/09/2025 23:30","0","0","0","0","1126.95","1123.2833","3.6666667","0","0.29054478"
"29/09/2025 23:45","0","0","0","0","1082.1167","1082.1167","0","0","0.2548729"
"30/09/2025 00:00","0","0","0","0","344.51","344.40335","0.10666668","0","0.24091728"
"30/09/2025 00:15","0","0","0","0","415.96335","414.73","1.2333333","0","0.22941242"
"30/09/2025 00:30","0","0","0","0","340.99667","328.04666","12.95","0","0.21715872"
"30/09/2025 00:45","0","0","0","0","309.44666","308.81665","0.63","0","0.20735575"
"30/09/2025 01:00","0","0","0","0","288.89","285.33334","3.5566666","0","0.19864202"
"30/09/2025 01:15","0","0","0","0","323.49335","319.33334","4.16","0","0.18958789"
"30/09/2025 01:30","0","0","0","0","310.05334","308.08667","1.9666667","0","0.1810103"
"30/09/2025 01:45","0","0","0","0","510.40997","509.6033","0.8066666","0","0.17107119"
"30/09/2025 02:00","0","0","0","0","366.28003","364.6667","1.6133336","0","0.15943018"
"30/09/2025 02:15","0","0","0","0","276.65","268.66666","7.9833336","0","0.15054624"
"30/09/2025 02:30","0","0","0","0","266.26334","266.26334","0","0","0.14516823"
"30/09/2025 02:45","0","0","0","0","314.88666","314.42667","0.45999992","0","0.13628429"
"30/09/2025 03:00","0","0","0","0","311.61","310.55","1.0600001","0","0.1277067"
"30/09/2025 03:15","0","0","0","0","282.49332","279.7933","2.6999998","0","0.1192993"
"30/09/2025 03:30","0","0","0","0","289.31","283.66666","5.6433334","0","0.11637203"
"30/09/2025 03:45","0","0","0","0","253.72334","252.20003","1.5233335","0","0.10796463"
"30/09/2025 04:00","0","0","0","0","309.18665","306.18","3.006667","0","0.09938704"
"30/09/2025 04:15","0","0","0","0","310.31668","305.6667","4.6500006","0","0.08989043"
"30/09/2025 04:30","0","0","0","0","223.44","223.44","0","0","0.07916844"
"30/09/2025 04:45","0","0","0","0","249.37999","245.32999","4.049999","0","0.07103334"
"30/09/2025 05:00","0","0","0","0","311.65997","309.5733","2.0866666","0","0.06228556"
"30/09/2025 05:15","0","0","0","0","307.87","306.28","1.59","0","0.05282298"
"30/09/2025 05:30","0","0","0","0","287.55334","284.77335","2.78","0","0.042543486"
"30/09/2025 05:45","0","0","0","0","224.33333","223.31","1.0233333","0","0.03457858"
"30/09/2025 06:00","0","0","0","0","255.11333","254.78333","0.32999998","0","0.026171181"
"30/09/2025 06:15","0","0","0","0","300.88","300.80667","0.07333333","0","0.017559554"
"30/09/2025 06:30","0","0","0","0","296.14667","295.92667","0.22000001","0","0.008233125"
"30/09/2025 06:45","0","0","0","0","269.2","163.04","106.16","0","0.0011545708"
"30/09/2025 07:00","0","0","0","0","736.5867","0","736.5867","0","0.0037414632"
"30/09/2025 07:15","19.323334","0","0","19.323334","306.92334","3.0033333","284.59668","19.323334","0.005612195"
"30/09/2025 07:30","239.68666","24","1.73","213.95667","351.20667","0","137.25","213.95667","0.005612195"
"30/09/2025 07:45","474.59","84.33333","1.7199999","388.53665","388.53665","0","0","388.53665","0.005782385"
"30/09/2025 08:00","682.16","285.3333","0.2933333","396.53326","398.81332","0","2.2800598","396.53326","0.0052037383"
"30/09/2025 08:15","881.29333","609.6667","1.5799999","270.04666","270.77","0","0.7233333","270.04666","0.012828263"
"30/09/2025 08:30","600.2733","118.333336","1.5166668","480.4233","690.69","206.33336","3.9333336","480.4233","0.018784923"
"30/09/2025 08:45","822.2133","411.66333","17.806665","392.74335","393.54333","0","0.8","392.74335","0.02079317"
"30/09/2025 09:00","697.63336","403.33334","0","294.30002","318.30002","0","24.000002","294.30002","0.032468222"
"30/09/2025 09:15","645.8","412.66666","0.043333333","233.09001","234.90334","0","1.813324","233.09001","0.04179465"
"30/09/2025 09:30","803.18665","436.99667","2.6133335","363.57666","364.72333","0","1.1466666","363.57666","0.051903952"
"30/09/2025 09:45","812.4767","462.33","16.326668","333.82","333.99667","0","0.17666666","333.82","0.061536726"
"30/09/2025 10:00","2090.8867","1238.3334","29.543333","823.01","1083.2667","232.00006","28.256674","823.01","0.0685826"
"30/09/2025 10:15","2481.1865","2114.6665","10.296665","356.2233","359.47998","0","3.256683","356.2233","0.10993884"
"30/09/2025 10:30","1760.1134","948","17.686666","794.4267","1083.21","243","45.783337","794.4267","0.14761896"
"30/09/2025 10:45","2797.99","2492.3333","3.6533334","302.00333","308.23334","0","6.23","302.00333","0.19050692"
"30/09/2025 11:00","2934.5566","2602.3333","19.536667","312.68668","312.68668","0","0","312.68668","0.24884816"
"30/09/2025 11:15","2987.8967","2609.6667","1.13","377.1","394.53333","0","17.433332","377.1","0.31488198"
"30/09/2025 11:30","3083.8467","2791","2.33","290.51666","301.83667","0","11.32","290.51666","0.38043928"
"30/09/2025 11:45","2922.3901","2530.3335","15.846669","376.21002","382.71332","0","6.503296","376.21002","0.4452137"
"30/09/2025 12:00","3015.1267","2736.6667","1.5166668","276.94336","284.86667","0","7.9233093","276.94336","0.5094095"
"30/09/2025 12:15","3274.5232","2944.6665","0","329.85666","846.59","0","516.7334","329.85666","0.5809575"
"30/09/2025 12:30","3301.9832","1413.6665","5.436666","1882.8799","1906.9067","0","24.026855","1882.8799","0.6298021"
"30/09/2025 12:45","3324.9233","1444.9967","5.3966665","1874.5299","1876.01","0","1.4801025","1874.5299","0.6634998"
"30/09/2025 13:00","3609.0334","1059.6667","400.6567","2148.7102","2214.1868","0","65.47667","2148.7102","0.6913769"
"30/09/2025 13:15","3523.08","890.6666","5.5799994","2626.8333","3013.3066","116.33335","270.14005","2626.8333","0.70087355"
"30/09/2025 13:30","2598.3066","731.3333","0","1866.9734","1895.7899","0","28.816528","1866.9734","0.72109216"
"30/09/2025 13:45","3247.1467","1325.6667","59.563343","1861.9169","1903.88","0","41.963135","1861.9169","0.7499224"
"30/09/2025 14:00","2883.0867","1504.6666","33.8","1344.62","1369.7799","0","25.159912","1344.62","0.7855943"
"30/09/2025 14:15","2662.56","2385.6667","37.81333","239.08002","239.08002","0","0","239.08002","0.83413255"
"30/09/2025 14:30","2517.2234","2172.3335","87.34334","257.5467","313.93332","0","56.386627","257.5467","0.8923376"
"30/09/2025 14:45","3105.55","2816.3333","24.61","264.60666","295.43332","0","30.826668","264.60666","0.9517681"
"30/09/2025 15:00","2462.7966","1018.6667","1186.9933","257.13666","257.13666","0","0","257.13666","0.96468616"
"30/09/2025 15:15","2482.1733","0","2253.6533","228.52","228.52","0","0","228.52","0.99970055"
"30/09/2025 15:30","2709.18","0","2453.4165","255.76329","255.76329","0","0","255.76329","0.9991016"
"30/09/2025 15:45","2546.03","0","2215.9768","330.0533","330.0533","0","0","330.0533","0.9989685"
"30/09/2025 16:00","1134.1866","0","864.45667","269.73","269.73","0","0","269.73","0.9987023"
"30/09/2025 16:15","1604.2001","0","1403.7667","200.43333","200.43333","0","0","200.43333","0.9987023"
"30/09/2025 16:30","1070.76","0","888.19995","182.56","182.56","0","0","182.56","0.9987023"
"30/09/2025 16:45","947.5","0","670.8233","276.67667","276.67667","0","0","276.67667","0.9987023"
"30/09/2025 17:00","1170.1666","0","876.87665","293.29","293.29","0","0","293.29","0.9981033"
"30/09/2025 17:15","612.37335","0","390.03","222.34334","222.34334","0","0","222.34334","0.99690545"
"30/09/2025 17:30","624.44336","0","198.67","425.77335","499.37332","72.99998","0.5999998","425.77335","0.9967391"
"30/09/2025 17:45","380.84","0","104.62668","276.21335","276.21335","0","0","276.21335","0.996007"
"30/09/2025 18:00","299.87668","0","123.380005","176.49667","176.49667","0","0","176.49667","0.996007"
"30/09/2025 18:15","101.82667","0","2.4933333","99.333336","199.06","99.659996","0.06666667","99.333336","0.99554116"
"30/09/2025 18:30","17.85","0","0.43333337","17.416668","182.92","165.50333","0","17.416668","0.99161476"
"30/09/2025 18:45","0","0","0","0","184.2","184.09332","0.106666654","0","0.9838285"
"30/09/2025 19:00","0","0","0","0","248.26","247.59332","0.6666666","0","0.97727334"
"30/09/2025 19:15","0","0","0","0","1743.5599","1735.32","8.24","0","0.968755"
"30/09/2025 19:30","0","0","0","0","1842.4167","1758.9","83.51667","0","0.89701456"
"30/09/2025 19:45","0","0","0","0","1155.5133","1155.5133","0","0","0.86197627"
"30/09/2025 20:00","0","0","0","0","429.63","422.30002","7.3300004","0","0.8429431"
"30/09/2025 20:15","0","0","0","0","373.43332","367.65665","5.7766666","0","0.82723737"
"30/09/2025 20:30","0","0","0","0","327.65332","325.94998","1.7033334","0","0.8157244"
"30/09/2025 20:45","0","0","0","0","1199.1733","1199.1733","0","0","0.8002516"
"30/09/2025 21:00","0","0","0","0","1087.1","1069.0133","18.086666","0","0.7647807"
"30/09/2025 21:15","0","0","0","0","469.87335","465.39","4.483333","0","0.73769504"
"30/09/2025 21:30","0","0","0","0","408.85","407.30667","1.5433334","0","0.7264482"
"30/09/2025 21:45","0","0","0","0","1108.4866","1107.5933","0.8933332","0","0.7014588"
"30/09/2025 22:00","0","0","0","0","434.97333","426.66666","8.306666","0","0.6843888"
"30/09/2025 22:15","0","0","0","0","1729.5865","1728.4365","1.15","0","0.6518794"
"30/09/2025 22:30","0","0","0","0","381.60333","379.81","1.7933333","0","0.62808794"
"30/09/2025 22:45","0","0","0","0","1049.7566","1049.1033","0.6533333","0","0.61897063"
"30/09/2025 23:00","0","0","0","0","1753.2333","1747","6.2333336","0","0.56802696"
"30/09/2025 23:15","0","0","0","0","458.63336","457.9734","0.6600001","0","0.5464649"
"30/09/2025 23:30","0","0","0","0","437.68668","430.66672","7.0200014","0","0.5355508"
"30/09/2025 23:45","0","0","0","0","1653.1034","1652.5067","0.59666663","0","0.50740033"
