"Durata misurazione","Produzione (W)","Alla batteria (W)","Alla rete (W)","Verso la casa (W)","Consumo (W)","Dalla batteria (W)","Dalla rete (W)","Dal sole (W)","Livello accumulo"
"1/09/2025 09:00","1690.69","1365.6666","5.3033333","319.72","319.77664","0","0.056640625","319.72","0.35295084"
"1/09/2025 09:15","1912.1635","1627.6635","0.14333333","284.35666","286.06","0","1.7033334","284.35666","0.3885811"
"1/09/2025 09:30","2141.65","1843.3334","2.33","295.98666","296.25333","0","0.26666668","295.98666","0.4308402"
"1/09/2025 09:45","2371.7468","2120.3335","1.0033334","250.41002","254.75334","0","4.3433228","250.41002","0.47840244"
"1/09/2025 10:00","2582.2432","2336.6665","2.8233333","242.75331","242.75331","0","0","242.75331","0.52984256"
"1/09/2025 10:15","2781.4133","2503.6667","1.7800001","275.96667","276.69","0","0.72333336","275.96667","0.5883093"
"1/09/2025 10:30","2937.2366","2607.3333","0.093333334","329.81","331.05667","0","1.2466667","329.81","0.65141624"
"1/09/2025 10:45","3160.3835","2784.0002","10.093334","366.29004","366.31332","0","0.023284912","366.29004","0.71700907"
"1/09/2025 11:00","3242.58","2975.3335","7.5966673","259.65002","259.88","0","0.22998047","259.65002","0.7855185"
"1/09/2025 11:15","3381.6465","3151.6663","4.2733326","225.70663","225.92668","0","0.22004698","225.70663","0.85856885"
"1/09/2025 11:30","3494.2969","3210.3337","3.1333337","280.83005","281.77","0","0.9399414","280.83005","0.9346352"
"1/09/2025 11:45","3588.26","850.32996","2309.2231","428.70667","428.70667","0","0","428.70667","0.9909118"
"1/09/2025 12:00","3643.3035","0","3367.6602","275.64334","275.64334","0","0","275.64334","0.999998"
"1/09/2025 12:15","3707.34","0","3433.53","273.81","273.81","0","0","273.81","0.999998"
"1/09/2025 12:30","3739.93","0","3420.14","319.79","319.79","0","0","319.79","0.999998"
"1/09/2025 12:45","3774.11","0","3307.947","466.1634","466.1634","0","0","466.1634","0.999998"
"1/09/2025 13:00","3787.4133","0","2992.9233","794.4901","794.4901","0","0","794.4901","0.999998"
"1/09/2025 13:15","3825.6667","0","2517.16","1308.5066","1308.5066","0","0","1308.5066","0.999998"
"1/09/2025 13:30","3915.2966","0","3628.7732","286.5233","286.5233","0","0","286.5233","0.999998"
"1/09/2025 13:45","3758.68","0","3384.1565","374.52335","374.52335","0","0","374.52335","0.99866927"
"1/09/2025 14:00","3713.9333","0","3411.29","302.64334","302.64334","0","0","302.64334","0.9956797"
"1/09/2025 14:15","3692.7434","0","2816.6367","876.1066","876.1066","0","0","876.1066","0.9955136"
"1/09/2025 14:30","3551.923","0","2555.1733","996.7499","996.7499","0","0","996.7499","0.9955136"
"1/09/2025 14:45","3448.62","0","3096.7937","351.8267","351.8267","0","0","351.8267","0.9956797"
"1/09/2025 15:00","3525.1667","0","3142.75","382.41666","382.41666","0","0","382.41666","0.99601185"
"1/09/2025 15:15","3428.0598","0","2963.363","464.69666","464.69666","0","0","464.69666","0.99601185"
"1/09/2025 15:30","3098.3167","0","1780.68","1317.6366","1334.3033","16.666748","0","1317.6366","0.99571294"
"1/09/2025 15:45","3083.1602","0","70.94001","3012.2202","3613.7366","580.9997","20.516655","3012.2202","0.9810308"
"1/09/2025 16:00","3007.72","0","0","3007.72","5222.9834","1584.3334","630.93","3007.72","0.9578783"
"1/09/2025 16:15","1779.1998","0","19.153332","1760.0465","2969.64","1195.6633","13.93","1760.0465","0.9233322"
"1/09/2025 16:30","1709.0868","0","19.213333","1689.8734","3009.9167","1027","293.04333","1689.8734","0.8834381"
"1/09/2025 16:45","1993.1635","437.3334","45.56667","1510.2634","2071.8035","355.33334","206.20667","1510.2634","0.86669654"
"1/09/2025 17:00","1133.34","588","11.600001","533.74","769.4733","227.33333","8.400001","533.74","0.8734064"
"1/09/2025 17:15","774.6367","363.6667","0.6500001","410.32004","418.24667","0","7.9266357","410.32004","0.8886864"
"1/09/2025 17:30","736.6433","170","5.5499997","561.0933","786.73334","221.33336","4.3066673","561.0933","0.8982198"
"1/09/2025 17:45","506.6","252.66667","0.41666666","253.51668","258.19998","0","4.683304","253.51668","0.9033021"
"1/09/2025 18:00","376.79666","105.333336","8.373333","263.09","263.22","0","0.13","263.09","0.9070557"
"1/09/2025 18:15","179.59999","0","0","179.59999","292.0767","112.00003","0.4766668","179.59999","0.9058598"
"1/09/2025 18:30","167.04999","0","2.7166665","164.33333","359.96","194","1.6266667","164.33333","0.90223914"
"1/09/2025 18:45","228.42334","10.000001","4.910001","213.51335","280.17667","66.663315","0","213.51335","0.90001357"
"1/09/2025 19:00","345.55664","129.66664","2.096666","213.79329","235.12666","21.333374","0","213.79329","0.89958173"
"1/09/2025 19:15","43.166668","0","0.2933333","42.873333","258.33334","214.33336","1.1266668","42.873333","0.8971901"
"1/09/2025 19:30","0.56666666","0","0.56666666","0","324.70334","323.46","1.2433333","0","0.8903141"
"1/09/2025 19:45","0","0","0","0","760.05664","758.8333","1.2233334","0","0.8684903"
"1/09/2025 20:00","0","0","0","0","318.81998","315.3333","3.4866664","0","0.85384136"
"1/09/2025 20:15","0","0","0","0","298.41","295","3.4099998","0","0.8433779"
"1/09/2025 20:30","0","0","0","0","436.53333","435.38666","1.1466665","0","0.8315857"
"1/09/2025 20:45","0","0","0","0","481.58334","478.33005","3.2533343","0","0.8209562"
"1/09/2025 21:00","0","0","0","0","1799.8799","1796.9365","2.9433331","0","0.79674065"
"1/09/2025 21:15","0","0","0","0","444.09668","428.33005","15.766669","0","0.7648852"
"1/09/2025 21:30","0","0","0","0","445.79333","445.79333","0","0","0.75091726"
"1/09/2025 21:45","0","0","0","0","1350.89","1350.6833","0.20666666","0","0.7361853"
"1/09/2025 22:00","0","0","0","0","1397.9199","1393.5299","4.39","0","0.677158"
"1/09/2025 22:15","0","0","0","0","1442.0433","1439.6566","2.3866665","0","0.6426119"
"1/09/2025 22:30","0","0","0","0","1199.2666","1150.4166","48.850002","0","0.61135435"
"1/09/2025 22:45","0","0","0","0","419.83667","413.14337","6.693334","0","0.57803726"
"1/09/2025 23:00","0","0","0","0","2114.9465","2113.3032","1.6433331","0","0.5574093"
"1/09/2025 23:15","0","0","0","0","1229.4401","1228.3334","1.1066667","0","0.51020736"
"1/09/2025 23:30","0","0","0","0","1207.0333","1207.0333","0","0","0.4773221"
"1/09/2025 23:45","0","0","0","0","1817.5834","1812.1135","5.4700003","0","0.44948593"
"2/09/2025 00:00","0","0","0","0","344.91333","343.87668","1.0366666","0","0.43214646"
"2/09/2025 00:15","0","0","0","0","324.07666","320.66666","3.4099998","0","0.42377567"
"2/09/2025 00:30","0","0","0","0","191.59668","188.61334","2.9833336","0","0.41616887"
"2/09/2025 00:45","0","0","0","0","261.26334","261.26334","0","0","0.4091268"
"2/09/2025 01:00","0","0","0","0","267.1133","267.1133","0","0","0.40152"
"2/09/2025 01:15","0","0","0","0","266.57","266.57","0","0","0.39481008"
"2/09/2025 01:30","0","0","0","0","268.31998","268.31998","0","0","0.38790086"
"2/09/2025 01:45","0","0","0","0","212.01001","211.52667","0.48333335","0","0.3795633"
"2/09/2025 02:00","0","0","0","0","212.52666","212.52666","0","0","0.37012956"
"2/09/2025 02:15","0","0","0","0","263.37668","263.37668","0","0","0.36282173"
"2/09/2025 02:30","0","0","0","0","277.29333","275.47333","1.82","0","0.35637754"
"2/09/2025 02:45","0","0","0","0","169.74666","168.53665","1.2099999","0","0.34933546"
"2/09/2025 03:00","0","0","0","0","251.44666","247.02666","4.42","0","0.3429245"
"2/09/2025 03:15","0","0","0","0","263.81332","261.3333","2.4799995","0","0.33588243"
"2/09/2025 03:30","0","0","0","0","266.06665","265.07666","0.99","0","0.32887354"
"2/09/2025 03:45","0","0","0","0","258.65002","257.8067","0.8433334","0","0.3222965"
"2/09/2025 04:00","0","0","0","0","206.42334","204.74669","1.676667","0","0.31512153"
"2/09/2025 04:15","0","0","0","0","209.18669","207.73671","1.45","0","0.30791336"
"2/09/2025 04:30","0","0","0","0","684.6567","681.2267","3.4300005","0","0.29834676"
"2/09/2025 04:45","0","0","0","0","268.13998","265.99997","2.1399999","0","0.289677"
"2/09/2025 05:00","0","0","0","0","415.41","412.33334","3.0766668","0","0.27967855"
"2/09/2025 05:15","0","0","0","0","263.74667","260.79666","2.95","0","0.27100882"
"2/09/2025 05:30","0","0","0","0","278.25","277.73","0.52","0","0.26340204"
"2/09/2025 05:45","0","0","0","0","274.00668","274.00668","0","0","0.25576204"
"2/09/2025 06:00","0","0","0","0","267.37332","267.37332","0","0","0.24858707"
"2/09/2025 06:15","0","0","0","0","211.35999","210.53333","0.82666665","0","0.24124603"
"2/09/2025 06:30","0","0","0","0","203.60333","203.60333","0","0","0.23377211"
"2/09/2025 06:45","0","0","0","0","283.33","283.33","0","0","0.2270622"
"2/09/2025 07:00","0","0","0","0","312.34","312.32666","0.013333333","0","0.2175288"
"2/09/2025 07:15","0","0","0","0","256.52664","254.91997","1.6066663","0","0.20689924"
"2/09/2025 07:30","17.233334","0","0.52","16.713333","287.99667","270.72665","0.5566667","16.713333","0.19882742"
"2/09/2025 07:45","30.913332","0","0","30.913332","303.29","270","2.3766668","30.913332","0.19002481"
"2/09/2025 08:00","13.19","0","0.28999996","12.9","366.68668","351.76334","2.0233333","12.9","0.18089002"
"2/09/2025 08:15","43.823334","0","2.7899997","41.033333","350.3667","304.66672","4.6666675","41.033333","0.17175524"
"2/09/2025 08:30","235.94331","25.333334","4.08","206.52998","264.08667","54.666687","2.890001","206.52998","0.16338445"
"2/09/2025 08:45","618.9467","341.00003","5.0233335","272.92334","272.92334","0","0","272.92334","0.16833384"
"2/09/2025 09:00","1258.1635","1059.3335","0","198.83003","238.59332","0","39.76329","198.83003","0.19045663"
"2/09/2025 09:15","1657.14","1434.6633","27.529999","194.94666","201.35333","0","6.406677","194.94666","0.22809194"
"2/09/2025 09:30","1253.17","1029.3334","4.226667","219.60999","221.75667","0","2.1466827","219.60999","0.25516412"
"2/09/2025 09:45","961.11664","735","1.6533333","224.46333","228.38","0","3.9166667","224.46333","0.2759582"
"2/09/2025 10:00","2749.08","2394","165.92667","189.15334","223.29668","0","34.14334","189.15334","0.3062857"
"2/09/2025 10:15","2755.5999","2672.0898","0","83.509995","233.96","0","150.45001","83.509995","0.35295615"
"2/09/2025 10:30","3293.0735","3094.3337","11.92","186.82","222.60333","0","35.783333","186.82","0.40331373"
"2/09/2025 10:45","2273.1501","2076.3335","33.200005","163.61668","169.44","0","5.8233185","163.61668","0.4465296"
"2/09/2025 11:00","1072.6367","914.99677","1.4133334","156.22668","158.00667","0","1.7799835","156.22668","0.4698482"
"2/09/2025 11:15","768.99","487.33334","5.73","275.92667","275.92667","0","0","275.92667","0.4856929"
"2/09/2025 11:30","1338.7599","1049.6665","2.5066664","286.58664","288.15665","0","1.57","286.58664","0.5053908"
"2/09/2025 11:45","2196.2034","1914.6666","14.400001","267.1367","286.54333","0","19.406647","267.1367","0.54681295"
"2/09/2025 12:00","1558.3368","1276.6667","37.293335","244.3767","258.88","0","14.503311","244.3767","0.59720373"
"2/09/2025 12:15","715.1434","341.33334","0","373.81003","379.38333","0","5.573303","373.81003","0.615274"
"2/09/2025 12:30","198.96","0","0","198.96","232.58667","29","4.6266665","198.96","0.6180975"
"2/09/2025 12:45","143.36667","0","0.46333334","142.90334","273.21667","126.333336","3.9799998","142.90334","0.6158387"
"2/09/2025 13:00","184.38666","0","0.95","183.43666","252.67668","61.66669","7.573336","183.43666","0.61198545"
"2/09/2025 13:15","435.17","204.00003","0.4933334","230.67668","255.07666","21.666649","2.7333312","230.67668","0.6098928"
"2/09/2025 13:30","841.6867","539.3334","2.9200003","299.43335","304.52332","0","5.089966","299.43335","0.6172338"
"2/09/2025 13:45","2293.8733","955.3333","0","1338.54","1524.7001","174.33333","11.826668","1338.54","0.6336432"
"2/09/2025 14:00","3976.8633","2708.6633","0","1268.2001","1337.2533","0","69.05322","1268.2001","0.6666945"
"2/09/2025 14:15","1313.2267","0","0.46","1312.7667","2184.08","868.3333","2.9799998","1312.7667","0.69313556"
"2/09/2025 14:30","2278.7034","1091.3334","0.96000004","1186.41","1749.5898","539.9998","23.179993","1186.41","0.70735264"
"2/09/2025 14:45","1449.7399","0","364.2633","1085.4766","1830.8799","734.49335","10.91","1085.4766","0.717949"
"2/09/2025 15:00","2284.8933","819.3333","842.6633","622.89667","744.7967","121.9","0","622.89667","0.70376515"
"2/09/2025 15:15","2490.0266","1375.3333","4.3466663","1110.3466","2198.3367","1060.3335","27.656672","1110.3466","0.72648585"
"2/09/2025 15:30","3023.1902","1833.6666","22.706667","1166.8167","1180.3234","0","13.506667","1166.8167","0.7369493"
"2/09/2025 15:45","3659.3965","3223.9998","0","435.39667","462.05664","0","26.659973","435.39667","0.7958438"
"2/09/2025 16:00","2150.4465","791.3332","0","1359.1133","2172.2932","225.33333","587.8467","1359.1133","0.83547217"
"2/09/2025 16:15","767.7834","169.33334","18.010002","580.44006","1899","1306.6633","11.896667","580.44006","0.8189963"
"2/09/2025 16:30","699.9367","247.66333","4.7666664","447.50668","900.5366","443.6666","9.363333","447.50668","0.7805638"
"2/09/2025 16:45","667.61664","0","0","667.61664","1950.5234","1267.0001","15.906669","667.61664","0.759205"
"2/09/2025 17:00","858.22","453.33","42.056667","362.83334","362.83334","0","0","362.83334","0.7408358"
"2/09/2025 17:15","1449.2367","1226.6667","0.23000003","222.34004","323.47","0","101.12996","222.34004","0.76428723"
"2/09/2025 17:30","1261.3966","929.9999","0","331.39664","336.06998","0","4.6733336","331.39664","0.77970016"
"2/09/2025 17:45","700.18994","379.99997","18.406666","301.7833","331.66","24.000034","5.8766756","301.7833","0.7985344"
"2/09/2025 18:00","375.65332","41","1.5466666","333.10666","352.58","16.666666","2.8066666","333.10666","0.80242085"
"2/09/2025 18:15","521.81665","198.32666","15.103333","308.38666","318.85333","0","10.466667","308.38666","0.8055433"
"2/09/2025 18:30","615.10004","341","0.8733333","273.22665","273.90332","0","0.6766667","273.22665","0.81045943"
"2/09/2025 18:45","549.59","269.33334","0","280.25668","281.01334","0","0.75666666","280.25668","0.8173687"
"2/09/2025 19:00","107.69","0","0.27","107.420006","336.49","227.66664","1.4033332","107.420006","0.8140802"
"2/09/2025 19:15","72.42667","0","0.6033333","71.82333","540.16","468.3333","0.003333333","71.82333","0.8048125"
"2/09/2025 19:30","2.7366667","0","0","2.7366667","412.83","407.68665","2.4066663","2.7366667","0.7937511"
"2/09/2025 19:45","0","0","0","0","402.82666","359.97333","42.853336","0","0.7832544"
"2/09/2025 20:00","0","0","0","0","423.4","419.66666","3.7333333","0","0.77239233"
"2/09/2025 20:15","0","0","0","0","539.3933","536.89667","2.4966667","0","0.76143056"
"2/09/2025 20:30","0","0","0","0","1260.8365","979.3232","281.5133","0","0.7433603"
"2/09/2025 20:45","0","0","0","0","1106.5333","771.32666","335.20667","0","0.7065886"
"2/09/2025 21:00","0","0","0","0","350.23","349.67667","0.55333334","0","0.69403243"
"2/09/2025 21:15","0","0","0","0","388.95334","388.70334","0.25","0","0.684034"
"2/09/2025 21:30","0","0","0","0","436.17667","431.99667","4.1800003","0","0.67400235"
"2/09/2025 21:45","0","0","0","0","396.87332","396.79333","0.08","0","0.66772425"
"2/09/2025 22:00","0","0","0","0","1016.48334","1015.7201","0.76333344","0","0.65290934"
"2/09/2025 22:15","0","0","0","0","1075.5667","1074.5566","1.0100001","0","0.6161376"
"2/09/2025 22:30","0","0","0","0","453.80997","452.6933","1.1166666","0","0.60391366"
"2/09/2025 22:45","0","0","0","0","2390.8235","2385.3335","5.4900007","0","0.57637644"
"2/09/2025 23:00","0","0","0","0","994.75","992.4267","2.3233333","0","0.5242251"
"2/09/2025 23:15","0","0","0","0","305.54","301.95","3.5900006","0","0.5103402"
"2/09/2025 23:30","0","0","0","0","1021.2767","1015.5367","5.7400002","0","0.49974385"
"2/09/2025 23:45","0","0","0","0","2730.8733","2730.8733","0","0","0.46071342"
"3/09/2025 00:00","0","0","0","0","1965.0566","1963.7401","1.3166668","0","0.40866175"
"3/09/2025 00:15","0","0","0","0","1157.4401","1155.2634","2.176667","0","0.37627476"
"3/09/2025 00:30","0","0","0","0","1221.7001","1220.3634","1.3366667","0","0.34707668"
"3/09/2025 00:45","0","0","0","0","355.91666","351.85333","4.0633326","0","0.3269137"
"3/09/2025 01:00","0","0","0","0","312.21335","309.94","2.2733333","0","0.31900796"
"3/09/2025 01:15","0","0","0","0","242.72334","241.23334","1.4899999","0","0.31077006"
"3/09/2025 01:30","0","0","0","0","236.32","234.91667","1.4033333","0","0.30269822"
"3/09/2025 01:45","0","0","0","0","479.89664","477.8333","2.063333","0","0.29313162"
"3/09/2025 02:00","0","0","0","0","341.54996","339.89664","1.6533332","0","0.2822363"
"3/09/2025 02:15","0","0","0","0","244.40334","244.23666","0.16666666","0","0.27462953"
"3/09/2025 02:30","0","0","0","0","243.43665","238.99998","4.436666","0","0.26669055"
"3/09/2025 02:45","0","0","0","0","286.49332","284.96997","1.523333","0","0.25831977"
"3/09/2025 03:00","0","0","0","0","338.7233","338.56998","0.15333334","0","0.25097874"
"3/09/2025 03:15","0","0","0","0","287.11334","285.84668","1.2666667","0","0.24320586"
"3/09/2025 03:30","0","0","0","0","196.13","194.38667","1.7433333","0","0.23556586"
"3/09/2025 03:45","0","0","0","0","179.44666","177.50333","1.9433331","0","0.22948708"
"3/09/2025 04:00","0","0","0","0","251.91333","250.62","1.2933334","0","0.22241177"
"3/09/2025 04:15","0","0","0","0","251.29668","250.28001","1.0166667","0","0.21586794"
"3/09/2025 04:30","0","0","0","0","196.06","195.89667","0.16333334","0","0.20895872"
"3/09/2025 04:45","0","0","0","0","196.44666","194.89333","1.5533333","0","0.20178376"
"3/09/2025 05:00","0","0","0","0","257.58334","256.53336","1.0500002","0","0.1947749"
"3/09/2025 05:15","0","0","0","0","286.61667","285.41333","1.2033333","0","0.18833072"
"3/09/2025 05:30","0","0","0","0","230.75667","230.75667","0","0","0.18208584"
"3/09/2025 05:45","0","0","0","0","203.05","200","3.05","0","0.17537594"
"3/09/2025 06:00","0","0","0","0","210.81001","209.42334","1.3866667","0","0.16803488"
"3/09/2025 06:15","0","0","0","0","286.16666","286.16666","0","0","0.15906619"
"3/09/2025 06:30","0","0","0","0","311.35666","293.38","17.976667","0","0.14830375"
"3/09/2025 06:45","8.273334","0","2.8266666","5.4466667","216.27332","207.60999","3.2166662","5.4466667","0.14471626"
"3/09/2025 07:00","136.96","11.333333","0","125.62667","217.81","88.666664","3.5166664","125.62667","0.139634"
"3/09/2025 07:15","266.04666","71","2.2433333","192.80333","238.29333","43.666668","1.8233333","192.80333","0.13843818"
"3/09/2025 07:30","518.4367","256.00003","1.9966668","260.44003","261.67","0","1.2299805","260.44003","0.14079662"
"3/09/2025 07:45","757.82666","478.99332","1.0666667","277.76666","278.14667","0","0.38","277.76666","0.14680897"
"3/09/2025 08:00","1011.6567","752.6667","1.42","257.56998","257.62332","0","0.05333333","257.56998","0.1596641"
"3/09/2025 08:15","1024.9233","727.6633","3.1466665","294.1133","295.58667","0","1.4733582","294.1133","0.17520985"
"3/09/2025 08:30","1103.3534","738.00006","0.45000008","364.90335","373.41","0","8.506667","364.90335","0.19221716"
"3/09/2025 08:45","1333.3334","950","10.996667","372.33667","378.11002","0","5.773333","372.33667","0.21015453"
"3/09/2025 09:00","1291.0933","1061.6666","21.083334","208.34334","208.34334","0","0","208.34334","0.23304133"
"3/09/2025 09:15","1623.6832","1176.6666","3.12","443.89664","455.16333","0","11.266693","443.89664","0.25712395"
"3/09/2025 09:30","2279.0867","2028.3334","3.4266665","247.32666","250.72667","0","3.4000092","247.32666","0.2959551"
"3/09/2025 09:45","2560.9434","2286","8.873334","266.07","266.07","0","0","266.07","0.34933546"
"3/09/2025 10:00","2469.03","2196.3333","8.956667","263.74","277.13998","0","13.399999","263.74","0.4042106"
"3/09/2025 10:15","2284.8499","2037.9998","28.913332","217.93663","217.93663","0","0","217.93663","0.45606297"
"3/09/2025 10:30","2921.3733","2697.6667","12.176666","211.52998","217.07332","0","5.543333","211.52998","0.5098752"
"3/09/2025 10:45","3190.5598","2103.333","15.883333","1071.3433","1075.9066","0","4.563333","1071.3433","0.5648832"
"3/09/2025 11:00","3274.7666","2939","3.36","332.40665","353.5533","0","21.146667","332.40665","0.62885994"
"3/09/2025 11:15","3203.53","1433.3334","12.543334","1757.6533","1781.4266","0","23.773333","1757.6533","0.67775595"
"3/09/2025 11:30","3356.97","2999","30.83","327.14","329.26334","0","2.1233332","327.14","0.7325979"
"3/09/2025 11:45","3371.9734","3086.6667","15.66","269.64664","273.78665","0","4.14","269.64664","0.8006271"
"3/09/2025 12:00","3007.8167","2636.3333","16.393333","355.09","356.84","0","1.75","355.09","0.87686104"
"3/09/2025 12:15","3736.0364","3323.3264","50.39333","362.31662","365.57666","0","3.2600405","362.31662","0.9557856"
"3/09/2025 12:30","3715.97","417.99997","2954.9966","342.97333","342.97333","0","0","342.97333","0.9979737"
"3/09/2025 12:45","3695.89","0","3372.2898","323.59998","323.59998","0","0","323.59998","0.9991106"
"3/09/2025 13:00","3886.827","0","2952.5933","934.2335","934.2335","0","0","934.2335","0.9991106"
"3/09/2025 13:15","3775.1067","0","2719.3635","1055.7434","1055.7434","0","0","1055.7434","0.9991106"
"3/09/2025 13:30","3794.9065","0","3417.5398","377.36664","377.36664","0","0","377.36664","0.9991106"
"3/09/2025 13:45","3826.1836","0","2276.85","1549.3334","1549.3334","0","0","1549.3334","0.9991106"
"3/09/2025 14:00","3752.6833","0","132.04335","3620.6404","3620.6404","0","0","3620.6404","0.9991106"
"3/09/2025 14:15","3641.6467","0","487.7267","3153.9204","3153.9204","0","0","3153.9204","0.9974562"
"3/09/2025 14:30","2642.0066","0","61.563335","2580.4434","3295.4402","688.3335","26.663338","2580.4434","0.9940482"
"3/09/2025 14:45","3518.1902","0","112.90336","3405.2869","3436.9531","31.66626","0","3405.2869","0.9923607"
"3/09/2025 15:00","3412.1233","0","134.15665","3277.9666","3277.9666","0","0","3277.9666","0.9923607"
"3/09/2025 15:15","3289.173","0","178.63666","3110.5364","3110.5364","0","0","3110.5364","0.9923607"
"3/09/2025 15:30","3186","0","106.513336","3079.4866","3079.4866","0","0","3079.4866","0.9922283"
"3/09/2025 15:45","2995.9001","0","100.01333","2895.8867","2895.8867","0","0","2895.8867","0.9919636"
"3/09/2025 16:00","2838.58","0","43.100006","2795.48","3219.3564","418.33334","5.543333","2795.48","0.9891181"
"3/09/2025 16:15","2649.91","0","834.30316","1815.6066","1815.6066","0","0","1815.6066","0.98571"
"3/09/2025 16:30","2396.6433","0","160.43333","2236.21","2236.21","0","0","2236.21","0.9839233"
"3/09/2025 16:45","2037.5333","0","506.8867","1530.6466","1552.65","22.000084","0.003333346","1530.6466","0.983427"
"3/09/2025 17:00","1828.5768","0","556.34","1272.2368","1373.4166","98.66647","2.5133286","1272.2368","0.9828645"
"3/09/2025 17:15","1622.73","0","838.40674","784.3233","784.3233","0","0","784.3233","0.9801844"
"3/09/2025 17:30","1408.7733","0","1005.6567","403.11667","403.11667","0","0","403.11667","0.97806674"
"3/09/2025 17:45","1048.9333","0","653.75665","395.17667","395.17667","0","0","395.17667","0.97628003"
"3/09/2025 18:00","1028.16","0","670.04","358.12003","358.12003","0","0","358.12003","0.97628003"
"3/09/2025 18:15","837.49664","0","471.30667","366.18997","366.18997","0","0","366.18997","0.97628003"
"3/09/2025 18:30","674.74","0","365.72336","309.01666","309.01666","0","0","309.01666","0.97628003"
"3/09/2025 18:45","500.95337","0","245.6667","255.2867","255.2867","0","0","255.2867","0.9760153"
"3/09/2025 19:00","334.22","0","50.453335","283.76666","283.76666","0","0","283.76666","0.9757175"
"3/09/2025 19:15","147.79668","0","0","147.79668","772.19336","151.66667","472.72998","147.79668","0.97151536"
"3/09/2025 19:30","475.46335","0","3.4066668","472.05667","1265.5433","319.33334","474.15332","472.05667","0.94878405"
"3/09/2025 19:45","0","0","0","0","1501.8467","1033.78","468.0667","0","0.91632485"
"3/09/2025 20:00","0","0","0","0","916.00336","907.21344","8.790001","0","0.8817481"
"3/09/2025 20:15","0","0","0","0","321.68335","321.3267","0.3566667","0","0.8610682"
